id,name,category,subcategory,brand,price,rating,review_count,color,image_url,description,tags,features,amazon_url,flipkart_url,myntra_url,price_range,popularity_score
286,Ralph Lauren Oxford Cloth Button-Down,Fashion,Shirts,Ralph Lauren,253.08,3.5,0,,/images/products/shirt1.png,Premium shirts by Ralph Lauren. The Ralph Lauren Oxford Cloth Button-Down features top-tier quality and performance. Perfect for fashion enthusiasts.,"formal,shirt,button-down,casual,clothing,ralph lauren",High quality|Durable design|Premium materials|Authentic Ralph Lauren product,https://www.amazon.in/s?k=Ralph%20Lauren%20Oxford%20Cloth%20Button-Down,https://www.flipkart.com/search?q=Ralph%20Lauren%20Oxford%20Cloth%20Button-Down,https://www.myntra.com/Ralph%20Lauren%20Oxford%20Cloth%20Button-Down,premium,0.69
287,Mango Maxi Dress Ultra,Fashion,Dresses,Mango,178.46,3.9,0,,/images/products/shirt1.png,Premium dresses by Mango. The Mango Maxi Dress Ultra features top-tier quality and performance. Perfect for fashion enthusiasts.,"mango,womenswear,dress,clothing,summer,elegant",High quality|Durable design|Premium materials|Authentic Mango product,https://www.amazon.in/s?k=Mango%20Maxi%20Dress%20Ultra,https://www.flipkart.com/search?q=Mango%20Maxi%20Dress%20Ultra,https://www.myntra.com/Mango%20Maxi%20Dress%20Ultra,mid-range,0.16
289,Zara Midi Dress Elite,Fashion,Dresses,Zara,293.2,4.5,0,,/images/products/shirt1.png,Premium dresses by Zara. The Zara Midi Dress Elite features top-tier quality and performance. Perfect for fashion enthusiasts.,"clothing,elegant,summer,dress,womenswear,zara",High quality|Durable design|Premium materials|Authentic Zara product,https://www.amazon.in/s?k=Zara%20Midi%20Dress%20Elite,https://www.flipkart.com/search?q=Zara%20Midi%20Dress%20Elite,https://www.myntra.com/Zara%20Midi%20Dress%20Elite,premium,0.95
293,ASOS Wrap Dress,Fashion,Dresses,ASOS,183.88,4.8,0,,/images/products/shirt1.png,Premium dresses by ASOS. The ASOS Wrap Dress features top-tier quality and performance. Perfect for fashion enthusiasts.,"summer,asos,womenswear,clothing,elegant,dress",High quality|Durable design|Premium materials|Authentic ASOS product,https://www.amazon.in/s?k=ASOS%20Wrap%20Dress,https://www.flipkart.com/search?q=ASOS%20Wrap%20Dress,https://www.myntra.com/ASOS%20Wrap%20Dress,mid-range,0.18
294,Zara Midi Dress V2,Fashion,Dresses,Zara,59.03,4.4,0,,/images/products/shirt1.png,Premium dresses by Zara. The Zara Midi Dress V2 features top-tier quality and performance. Perfect for fashion enthusiasts.,"clothing,zara,dress,womenswear,summer,elegant",High quality|Durable design|Premium materials|Authentic Zara product,https://www.amazon.in/s?k=Zara%20Midi%20Dress%20V2,https://www.flipkart.com/search?q=Zara%20Midi%20Dress%20V2,https://www.myntra.com/Zara%20Midi%20Dress%20V2,mid-range,0.24
298,Zara Midi Dress Ultra,Fashion,Dresses,Zara,71.82,4.8,0,,/images/products/shirt1.png,Premium dresses by Zara. The Zara Midi Dress Ultra features top-tier quality and performance. Perfect for fashion enthusiasts.,"elegant,summer,zara,dress,clothing,womenswear",High quality|Durable design|Premium materials|Authentic Zara product,https://www.amazon.in/s?k=Zara%20Midi%20Dress%20Ultra,https://www.flipkart.com/search?q=Zara%20Midi%20Dress%20Ultra,https://www.myntra.com/Zara%20Midi%20Dress%20Ultra,mid-range,0.75
299,H&M Slip Dress,Fashion,Dresses,H&M,118.48,4.2,0,,/images/products/shirt1.png,Premium dresses by H&M. The H&M Slip Dress features top-tier quality and performance. Perfect for fashion enthusiasts.,"elegant,clothing,h&m,summer,womenswear,dress",High quality|Durable design|Premium materials|Authentic H&M product,https://www.amazon.in/s?k=H%26M%20Slip%20Dress,https://www.flipkart.com/search?q=H%26M%20Slip%20Dress,https://www.myntra.com/H%26M%20Slip%20Dress,mid-range,0.76
300,Reformation Floral Dress,Fashion,Dresses,Reformation,58.29,4.3,0,,/images/products/shirt1.png,Premium dresses by Reformation. The Reformation Floral Dress features top-tier quality and performance. Perfect for fashion enthusiasts.,"clothing,dress,elegant,womenswear,reformation,summer",High quality|Durable design|Premium materials|Authentic Reformation product,https://www.amazon.in/s?k=Reformation%20Floral%20Dress,https://www.flipkart.com/search?q=Reformation%20Floral%20Dress,https://www.myntra.com/Reformation%20Floral%20Dress,mid-range,0.76
301,Zara Midi Dress,Fashion,Dresses,Zara,111.99,3.7,0,,/images/products/shirt1.png,Premium dresses by Zara. The Zara Midi Dress features top-tier quality and performance. Perfect for fashion enthusiasts.,"womenswear,summer,elegant,zara,clothing,dress",High quality|Durable design|Premium materials|Authentic Zara product,https://www.amazon.in/s?k=Zara%20Midi%20Dress,https://www.flipkart.com/search?q=Zara%20Midi%20Dress,https://www.myntra.com/Zara%20Midi%20Dress,mid-range,0.74
302,Reformation Floral Dress Elite,Fashion,Dresses,Reformation,57.04,4.1,0,,/images/products/shirt1.png,Premium dresses by Reformation. The Reformation Floral Dress Elite features top-tier quality and performance. Perfect for fashion enthusiasts.,"summer,elegant,reformation,clothing,womenswear,dress",High quality|Durable design|Premium materials|Authentic Reformation product,https://www.amazon.in/s?k=Reformation%20Floral%20Dress%20Elite,https://www.flipkart.com/search?q=Reformation%20Floral%20Dress%20Elite,https://www.myntra.com/Reformation%20Floral%20Dress%20Elite,mid-range,0.42
303,Mango Maxi Dress,Fashion,Dresses,Mango,90.7,3.5,0,,/images/products/shirt1.png,Premium dresses by Mango. The Mango Maxi Dress features top-tier quality and performance. Perfect for fashion enthusiasts.,"dress,womenswear,clothing,summer,mango,elegant",High quality|Durable design|Premium materials|Authentic Mango product,https://www.amazon.in/s?k=Mango%20Maxi%20Dress,https://www.flipkart.com/search?q=Mango%20Maxi%20Dress,https://www.myntra.com/Mango%20Maxi%20Dress,mid-range,0.18
306,Uniqlo Cashmere Crewneck,Fashion,Sweaters,Uniqlo,148.57,4.3,0,,/images/products/shirt1.png,Premium sweaters by Uniqlo. The Uniqlo Cashmere Crewneck features top-tier quality and performance. Perfect for fashion enthusiasts.,"knitwear,winter,uniqlo,warm,sweater,clothing",High quality|Durable design|Premium materials|Authentic Uniqlo product,https://www.amazon.in/s?k=Uniqlo%20Cashmere%20Crewneck,https://www.flipkart.com/search?q=Uniqlo%20Cashmere%20Crewneck,https://www.myntra.com/Uniqlo%20Cashmere%20Crewneck,mid-range,0.73
314,Everlane Alpaca Sweater Elite,Fashion,Sweaters,Everlane,281.09,5.0,0,,/images/products/patagonia_sweater.png,Premium sweaters by Everlane. The Everlane Alpaca Sweater Elite features top-tier quality and performance. Perfect for fashion enthusiasts.,"sweater,knitwear,clothing,everlane,warm,winter",High quality|Durable design|Premium materials|Authentic Everlane product,https://www.amazon.in/s?k=Everlane%20Alpaca%20Sweater%20Elite,https://www.flipkart.com/search?q=Everlane%20Alpaca%20Sweater%20Elite,https://www.myntra.com/Everlane%20Alpaca%20Sweater%20Elite,premium,0.6
315,Massimo Dutti Turtleneck Sweater,Fashion,Sweaters,Massimo Dutti,195.68,4.5,0,,/images/products/patagonia_sweater.png,Premium sweaters by Massimo Dutti. The Massimo Dutti Turtleneck Sweater features top-tier quality and performance. Perfect for fashion enthusiasts.,"winter,knitwear,massimo dutti,clothing,warm,sweater",High quality|Durable design|Premium materials|Authentic Massimo Dutti product,https://www.amazon.in/s?k=Massimo%20Dutti%20Turtleneck%20Sweater,https://www.flipkart.com/search?q=Massimo%20Dutti%20Turtleneck%20Sweater,https://www.myntra.com/Massimo%20Dutti%20Turtleneck%20Sweater,mid-range,0.96
318,Everlane Alpaca Sweater,Fashion,Sweaters,Everlane,128.36,4.8,0,,/images/products/patagonia_sweater.png,Premium sweaters by Everlane. The Everlane Alpaca Sweater features top-tier quality and performance. Perfect for fashion enthusiasts.,"everlane,knitwear,clothing,winter,warm,sweater",High quality|Durable design|Premium materials|Authentic Everlane product,https://www.amazon.in/s?k=Everlane%20Alpaca%20Sweater,https://www.flipkart.com/search?q=Everlane%20Alpaca%20Sweater,https://www.myntra.com/Everlane%20Alpaca%20Sweater,mid-range,0.66
319,Banana Republic Cotton Cable Knit,Fashion,Sweaters,Banana Republic,196.5,4.9,0,,/images/products/boat_micro_usb_55_tangle.jpg,Premium sweaters by Banana Republic. The Banana Republic Cotton Cable Knit features top-tier quality and performance. Perfect for fashion enthusiasts.,"knitwear,clothing,warm,sweater,winter,banana republic",High quality|Durable design|Premium materials|Authentic Banana Republic product,https://www.amazon.in/s?k=Banana%20Republic%20Cotton%20Cable%20Knit,https://www.flipkart.com/search?q=Banana%20Republic%20Cotton%20Cable%20Knit,https://www.myntra.com/Banana%20Republic%20Cotton%20Cable%20Knit,mid-range,0.53
320,J.Crew Merino Wool V-Neck,Fashion,Sweaters,J.Crew,44.3,4.5,0,,/images/products/shirt1.png,Premium sweaters by J.Crew. The J.Crew Merino Wool V-Neck features top-tier quality and performance. Perfect for fashion enthusiasts.,"warm,winter,j.crew,sweater,knitwear,clothing",High quality|Durable design|Premium materials|Authentic J.Crew product,https://www.amazon.in/s?k=J.Crew%20Merino%20Wool%20V-Neck,https://www.flipkart.com/search?q=J.Crew%20Merino%20Wool%20V-Neck,https://www.myntra.com/J.Crew%20Merino%20Wool%20V-Neck,budget,0.74
321,Adidas Superstar,Shoes,Sneakers,Adidas,120.43,5.0,0,,/images/products/nike_air_force.png,Premium sneakers by Adidas. The Adidas Superstar features top-tier quality and performance. Perfect for shoes enthusiasts.,"streetwear,shoes,adidas,sneakers,footwear,casual",High quality|Durable design|Premium materials|Authentic Adidas product,https://www.amazon.in/s?k=Adidas%20Superstar,https://www.flipkart.com/search?q=Adidas%20Superstar,https://www.myntra.com/Adidas%20Superstar,mid-range,0.4
325,Nike Air Force 1 V2,Shoes,Sneakers,Nike,162.77,3.6,0,,/images/products/new_balance.png,Premium sneakers by Nike. The Nike Air Force 1 V2 features top-tier quality and performance. Perfect for shoes enthusiasts.,"footwear,nike,shoes,casual,sneakers,streetwear",High quality|Durable design|Premium materials|Authentic Nike product,https://www.amazon.in/s?k=Nike%20Air%20Force%201%20V2,https://www.flipkart.com/search?q=Nike%20Air%20Force%201%20V2,https://www.myntra.com/Nike%20Air%20Force%201%20V2,mid-range,0.62
326,Nike Air Force 1,Shoes,Sneakers,Nike,130.77,4.7,0,,/images/products/nike_air_max_270_black.jpg,Premium sneakers by Nike. The Nike Air Force 1 features top-tier quality and performance. Perfect for shoes enthusiasts.,"footwear,streetwear,nike,shoes,sneakers,casual",High quality|Durable design|Premium materials|Authentic Nike product,https://www.amazon.in/s?k=Nike%20Air%20Force%201,https://www.flipkart.com/search?q=Nike%20Air%20Force%201,https://www.myntra.com/Nike%20Air%20Force%201,mid-range,0.49
328,Puma Suede Classic,Shoes,Sneakers,Puma,231.52,3.6,0,,/images/products/nike_air_force.png,Premium sneakers by Puma. The Puma Suede Classic features top-tier quality and performance. Perfect for shoes enthusiasts.,"shoes,casual,footwear,puma,streetwear,sneakers",High quality|Durable design|Premium materials|Authentic Puma product,https://www.amazon.in/s?k=Puma%20Suede%20Classic,https://www.flipkart.com/search?q=Puma%20Suede%20Classic,https://www.myntra.com/Puma%20Suede%20Classic,premium,0.58
331,New Balance 574 Core,Shoes,Sneakers,New Balance,175.05,4.3,0,,/images/products/nike_air_force.png,Premium sneakers by New Balance. The New Balance 574 Core features top-tier quality and performance. Perfect for shoes enthusiasts.,"sneakers,new balance,streetwear,footwear,casual,shoes",High quality|Durable design|Premium materials|Authentic New Balance product,https://www.amazon.in/s?k=New%20Balance%20574%20Core,https://www.flipkart.com/search?q=New%20Balance%20574%20Core,https://www.myntra.com/New%20Balance%20574%20Core,mid-range,0.2
332,Vans Old Skool Plus,Shoes,Sneakers,Vans,38.9,4.8,0,,/images/products/nike_air_force.png,Premium sneakers by Vans. The Vans Old Skool Plus features top-tier quality and performance. Perfect for shoes enthusiasts.,"sneakers,streetwear,shoes,vans,casual,footwear",High quality|Durable design|Premium materials|Authentic Vans product,https://www.amazon.in/s?k=Vans%20Old%20Skool%20Plus,https://www.flipkart.com/search?q=Vans%20Old%20Skool%20Plus,https://www.myntra.com/Vans%20Old%20Skool%20Plus,budget,0.21
333,Vans Old Skool,Shoes,Sneakers,Vans,190.97,3.7,0,,/images/products/nike_air_force.png,Premium sneakers by Vans. The Vans Old Skool features top-tier quality and performance. Perfect for shoes enthusiasts.,"streetwear,shoes,footwear,casual,vans,sneakers",High quality|Durable design|Premium materials|Authentic Vans product,https://www.amazon.in/s?k=Vans%20Old%20Skool,https://www.flipkart.com/search?q=Vans%20Old%20Skool,https://www.myntra.com/Vans%20Old%20Skool,mid-range,0.89
334,New Balance 574 Core Edition,Shoes,Sneakers,New Balance,46.58,4.1,0,,/images/products/nike_air_force.png,Premium sneakers by New Balance. The New Balance 574 Core Edition features top-tier quality and performance. Perfect for shoes enthusiasts.,"streetwear,casual,shoes,sneakers,new balance,footwear",High quality|Durable design|Premium materials|Authentic New Balance product,https://www.amazon.in/s?k=New%20Balance%20574%20Core%20Edition,https://www.flipkart.com/search?q=New%20Balance%20574%20Core%20Edition,https://www.myntra.com/New%20Balance%20574%20Core%20Edition,budget,0.98
335,Adidas Superstar Pro,Shoes,Sneakers,Adidas,264.21,3.9,0,,/images/products/nike_air_force.png,Premium sneakers by Adidas. The Adidas Superstar Pro features top-tier quality and performance. Perfect for shoes enthusiasts.,"shoes,casual,adidas,sneakers,footwear,streetwear",High quality|Durable design|Premium materials|Authentic Adidas product,https://www.amazon.in/s?k=Adidas%20Superstar%20Pro,https://www.flipkart.com/search?q=Adidas%20Superstar%20Pro,https://www.myntra.com/Adidas%20Superstar%20Pro,premium,0.58
336,Adidas Superstar Edition,Shoes,Sneakers,Adidas,256.11,4.7,0,,/images/products/nike_air_force.png,Premium sneakers by Adidas. The Adidas Superstar Edition features top-tier quality and performance. Perfect for shoes enthusiasts.,"sneakers,casual,adidas,footwear,shoes,streetwear",High quality|Durable design|Premium materials|Authentic Adidas product,https://www.amazon.in/s?k=Adidas%20Superstar%20Edition,https://www.flipkart.com/search?q=Adidas%20Superstar%20Edition,https://www.myntra.com/Adidas%20Superstar%20Edition,premium,0.38
337,ASICS Gel-Kayano 29,Shoes,Running,ASICS,131.35,4.1,0,,/images/products/nike_air_force.png,Premium running by ASICS. The ASICS Gel-Kayano 29 features top-tier quality and performance. Perfect for shoes enthusiasts.,"asics,athletic,shoes,sports,performance,running",High quality|Durable design|Premium materials|Authentic ASICS product,https://www.amazon.in/s?k=ASICS%20Gel-Kayano%2029,https://www.flipkart.com/search?q=ASICS%20Gel-Kayano%2029,https://www.myntra.com/ASICS%20Gel-Kayano%2029,mid-range,0.71
339,Brooks Ghost 15 Elite,Shoes,Running,Brooks,233.05,4.9,0,,/images/products/nike_air_force.png,Premium running by Brooks. The Brooks Ghost 15 Elite features top-tier quality and performance. Perfect for shoes enthusiasts.,"brooks,running,shoes,sports,performance,athletic",High quality|Durable design|Premium materials|Authentic Brooks product,https://www.amazon.in/s?k=Brooks%20Ghost%2015%20Elite,https://www.flipkart.com/search?q=Brooks%20Ghost%2015%20Elite,https://www.myntra.com/Brooks%20Ghost%2015%20Elite,premium,0.13
340,Nike Air Zoom Pegasus,Shoes,Running,Nike,128.26,4.0,0,,/images/products/nike_air_force.png,Premium running by Nike. The Nike Air Zoom Pegasus features top-tier quality and performance. Perfect for shoes enthusiasts.,"shoes,nike,athletic,sports,running,performance",High quality|Durable design|Premium materials|Authentic Nike product,https://www.amazon.in/s?k=Nike%20Air%20Zoom%20Pegasus,https://www.flipkart.com/search?q=Nike%20Air%20Zoom%20Pegasus,https://www.myntra.com/Nike%20Air%20Zoom%20Pegasus,mid-range,0.78
341,Hoka Clifton 9 Max,Shoes,Running,Hoka,297.59,3.9,0,,/images/products/nike_air_force.png,Premium running by Hoka. The Hoka Clifton 9 Max features top-tier quality and performance. Perfect for shoes enthusiasts.,"shoes,sports,performance,athletic,hoka,running",High quality|Durable design|Premium materials|Authentic Hoka product,https://www.amazon.in/s?k=Hoka%20Clifton%209%20Max,https://www.flipkart.com/search?q=Hoka%20Clifton%209%20Max,https://www.myntra.com/Hoka%20Clifton%209%20Max,premium,0.9
342,Hoka Clifton 9,Shoes,Running,Hoka,250.97,4.0,0,,/images/products/nike_air_force.png,Premium running by Hoka. The Hoka Clifton 9 features top-tier quality and performance. Perfect for shoes enthusiasts.,"athletic,sports,shoes,running,performance,hoka",High quality|Durable design|Premium materials|Authentic Hoka product,https://www.amazon.in/s?k=Hoka%20Clifton%209,https://www.flipkart.com/search?q=Hoka%20Clifton%209,https://www.myntra.com/Hoka%20Clifton%209,premium,0.41
343,Nike Air Zoom Pegasus Max,Shoes,Running,Nike,54.27,4.4,0,,/images/products/nike_air_force.png,Premium running by Nike. The Nike Air Zoom Pegasus Max features top-tier quality and performance. Perfect for shoes enthusiasts.,"sports,athletic,running,nike,performance,shoes",High quality|Durable design|Premium materials|Authentic Nike product,https://www.amazon.in/s?k=Nike%20Air%20Zoom%20Pegasus%20Max,https://www.flipkart.com/search?q=Nike%20Air%20Zoom%20Pegasus%20Max,https://www.myntra.com/Nike%20Air%20Zoom%20Pegasus%20Max,mid-range,0.29
344,Brooks Ghost 15 Edition,Shoes,Running,Brooks,226.1,3.9,0,,/images/products/nike_air_force.png,Premium running by Brooks. The Brooks Ghost 15 Edition features top-tier quality and performance. Perfect for shoes enthusiasts.,"brooks,running,sports,athletic,performance,shoes",High quality|Durable design|Premium materials|Authentic Brooks product,https://www.amazon.in/s?k=Brooks%20Ghost%2015%20Edition,https://www.flipkart.com/search?q=Brooks%20Ghost%2015%20Edition,https://www.myntra.com/Brooks%20Ghost%2015%20Edition,premium,0.37
